權證代號,權證簡稱,履約價格,行使比例,到期日
087885,華擎凱基51購02,375.0,0.07,20260113
087886,世芯凱基53購03,3814.13,0.003,20260312
087887,貿聯凱基51購07,978.42,0.02,20260113
087888,精成科凱基51購07,130.71,0.26,20260113
087889,帆宣凱基51購01,300.0,0.15,20260113
087890,佳必琪凱基51購02,218.0,0.12,20260113
087891,飛捷凱基53購01,191.11,0.105,20260312
087892,聯茂凱基51購02,123.0,0.5,20260113
087893,台郡凱基51購02,94.9,0.7,20260113
087894,訊芯凱基53購01,213.47,0.1,20260312
087895,愛普凱基51購05,486.0,0.13,20260113
087896,臺股指凱基51購21,21800.0,0.0008,20260113
087897,臺股指凱基53購10,30088.0,0.01,20260312
087898,臺股指凱基53購11,22088.0,0.001,20260312
087899,臺股指凱基58購02,33068.88,0.01,20260813
08789P,智原凱基4C售03,137.66,0.092,20251209
087900,愛普台新51購01,388.88,0.048,20260113
087901,敦陽科元富51購01,205.0,0.06,20260113
087902,宏致元富52購01,79.21,0.303,20260210
087903,世芯元富57購02,4359.0,0.002,20260713
087904,世芯元富67購01,4507.6,0.002,20270713
087905,帆宣元富51購03,270.0,0.1,20260113
087906,愛普元富51購03,486.0,0.11,20260113
087908,連加元富51購01,845.88,0.015,20260113
087909,上証2X國票53購01,57.0,1.0,20260312
087910,上証2X國票54購01,60.0,1.0,20260413
087911,FB越南國票54購01,15.0,1.0,20260413
087912,FB越南國票57購01,17.0,1.0,20260713
087913,中砂國票52購03,514.29,0.125,20260210
087914,美律國票55購01,150.03,0.128,20260513
087915,敦陽科國票52購01,220.0,0.06,20260210
087916,王品國票52購01,340.0,0.14,20260210
087917,京鼎國票52購01,360.0,0.06,20260210
087918,永崴控國票52購01,71.69,0.53,20260210
087919,亞翔國票51購04,332.07,0.062,20260113
08791P,華邦電群益4C售01,12.0,0.9,20251209
087920,帆宣國票53購01,300.0,0.13,20260312
087921,愛普國票52購01,440.0,0.075,20260210
087922,愛普國票53購01,485.0,0.08,20260312
087923,滬深2X國泰52購03,18.0,1.0,20260210
087924,喬山國泰52購01,194.86,0.082,20260210
087925,矽統國泰52購01,61.44,0.303,20260210
087926,南亞科國泰52購04,49.0,0.4,20260210
087927,精成科國泰52購02,94.19,0.104,20260210
087928,帆宣國泰52購01,225.0,0.07,20260210
087929,愛普國泰52購02,388.0,0.055,20260210
08792P,金像電群益51售02,130.36,0.102,20260108
087930,富世達國泰52購02,942.76,0.015,20260210
087931,台灣50永豐51購05,52.63,1.007,20260113
087932,滬深2X永豐51購07,20.0,1.0,20260113
087933,台達電永豐52購02,570.53,0.032,20260210
087934,燿華永豐52購01,28.45,0.368,20260210
087935,佳能永豐51購01,57.72,0.336,20260113
087936,台光電永豐51購07,967.31,0.006,20260113
087937,漢唐永豐51購05,884.47,0.015,20260113
087938,聯發科永豐54購03,1500.0,0.006,20260413
087939,王品永豐53購01,300.0,0.058,20260312
08793P,富邦金群益4C售02,55.69,0.215,20251209
087940,大立光永豐51購05,2817.02,0.007,20260113
087941,奇鋐永豐57購02,1229.74,0.012,20260713
087942,玉晶光永豐51購02,430.43,0.021,20260113
087943,創意永豐52購01,1320.0,0.003,20260210
087944,永崴控永豐52購01,58.15,0.212,20260210
087945,亞翔永豐54購01,342.66,0.031,20260413
087946,精成科永豐51購03,105.72,0.089,20260113
087947,帆宣永豐51購02,246.0,0.058,20260113
087948,愛普永豐53購02,450.0,0.023,20260312
087949,南電永豐51購05,170.0,0.048,20260113
08794P,亞光群益4C售04,77.63,0.155,20251209
087950,全新兆豐53購01,154.5,0.05,20260312
087951,世芯兆豐53購02,3901.31,0.002,20260312
087952,永崴控兆豐53購01,55.09,0.159,20260312
087953,精成科兆豐53購01,106.57,0.052,20260312
087954,王品富邦53購01,256.88,0.027,20260312
087955,矽統統一52購04,61.07,0.081,20260210
087956,漢唐統一61購01,1046.83,0.002,20270113
087957,大立光統一57購04,2558.93,0.002,20260713
087958,奇鋐統一57購02,1101.47,0.004,20260713
087959,碩天統一57購01,299.84,0.013,20260713
08795P,聚陽國票4C售01,195.54,0.061,20251209
087960,大銀統一59購02,128.65,0.024,20260911
087961,迅得統一57購01,198.88,0.016,20260713
087962,上証2X群益51購03,60.0,0.95,20260113
087963,滬深2X群益53購04,20.0,1.0,20260312
087964,FB越南群益51購01,13.5,1.0,20260113
087965,華通群益51購03,77.7,0.5,20260113
087966,台積電群益61購01,1568.73,0.02,20270113
087967,智邦群益51購06,908.12,0.03,20260113
087968,宏碁群益51購01,35.0,0.6,20260113
087969,宏碁群益51購02,40.0,0.8,20260113
08796P,台積電國票4C售08,887.67,0.015,20251209
087970,微星群益51購03,144.6,0.083,20260113
087971,台光電群益53購02,1381.87,0.01,20260312
087972,聯發科群益54購04,2120.0,0.08,20260413
087973,長榮群益51購06,225.0,0.11,20260113
087974,慧洋群益51購01,72.5,0.3,20260113
087975,王品群益51購01,300.0,0.06,20260113
087976,王品群益51購02,351.0,0.08,20260113
087977,雄獅群益51購03,176.0,0.1,20260113
087978,台新金群益51購01,18.91,1.058,20260113
087979,欣興群益53購01,184.56,0.151,20260312
08797P,台積電國票51售07,595.08,0.06,20260108
087980,景碩群益51購04,118.0,0.15,20260113
087981,新日興群益51購05,272.7,0.041,20260113
087982,宏致群益51購01,74.26,0.202,20260113
087983,世芯群益51購12,4210.4,0.008,20260113
087984,上緯控群益52購01,134.5,0.08,20260210
087985,材料群益51購03,89.23,0.309,20260113
087986,立積群益53購01,178.64,0.081,20260312
087987,瀚宇博群益51購02,92.25,0.35,20260113
087988,邁達特群益51購02,74.2,0.202,20260113
087989,帆宣群益51購01,290.0,0.1,20260113
08798P,宏碁國票4C售01,26.65,0.315,20251209
087990,飛捷群益52購01,167.22,0.105,20260210
087991,聯茂群益51購01,100.0,0.168,20260113
087992,保瑞群益51購04,858.48,0.024,20260113
087993,穎崴群益51購02,1600.0,0.011,20260113
087994,愛普群益52購01,380.0,0.035,20260210
087995,AES群益51購01,1200.0,0.011,20260113
087996,南電群益53購01,200.0,0.1,20260312
087997,FB越南元大51購01,14.5,1.0,20260113
087998,FB越南元大53購01,15.0,1.0,20260312
087999,中興電元大51購06,177.5,0.051,20260113
08799P,微星國票4C售01,115.68,0.083,20251209
088000,華城元大54購02,569.39,0.022,20260413
088001,光寶科元大51購03,118.21,0.046,20260113
088002,台達電元大51購08,720.0,0.065,20260113
088003,台達電元大51購09,700.0,0.06,20260113
088004,鴻海元大54購10,182.0,0.05,20260413
088005,台積電元大54購14,1399.4,0.013,20260413
088006,智邦元大54購02,858.77,0.017,20260413
088007,金像電元大51購08,455.0,0.09,20260113
088008,王品元大51購01,240.0,0.045,20260113
088009,奇鋐元大51購21,1149.94,0.04,20260113
08800P,台光電國票4C售02,572.49,0.014,20251209
088010,奇鋐元大51購22,1040.89,0.033,20260113
088011,奇鋐元大54購07,1219.33,0.03,20260413
088012,德律元大51購08,150.0,0.05,20260113
088013,智原元大51購12,204.0,0.055,20260113
088014,欣興元大51購04,138.92,0.05,20260113
088015,欣興元大54購02,153.8,0.055,20260413
088016,欣興元大56購02,168.69,0.055,20260611
088017,景碩元大51購04,120.0,0.3,20260113
088018,新日興元大51購06,214.26,0.043,20260113
088019,世芯元大54購07,4160.87,0.004,20260413
08801P,群光國票4C售01,112.16,0.064,20251209
088020,帆宣元大51購03,300.0,0.1,20260113
088021,飛捷元大51購03,124.22,0.042,20260113
088022,聯茂元大51購03,95.0,0.2,20260113
088023,緯穎元大54購07,3875.0,0.01,20260413
088024,富世達元大51購07,843.52,0.015,20260113
088025,連加元大51購03,897.75,0.025,20260113
088026,南電元大51購04,215.0,0.1,20260113
088027,南電元大51購05,190.0,0.07,20260113
088028,世紀鋼元大54購04,210.36,0.046,20260413
088029,緯穎台新51購02,2763.75,0.022,20260114
08802P,志聖國票4C售01,96.83,0.083,20251209
088030,鴻海統一57購05,188.88,0.026,20260714
088031,鴻海統一57購06,181.11,0.025,20260714
088032,廣宇統一53購02,48.3,0.12,20260312
088033,台積電統一57購12,1217.35,0.004,20260714
088034,敦陽科統一59購01,199.99,0.012,20260914
088035,王品統一57購01,288.88,0.01,20260714
088036,大立光統一53購02,2704.34,0.003,20260312
088037,飛捷統一57購01,161.37,0.018,20260714
088038,南電統一59購01,188.88,0.013,20260914
088039,華城中信51購01,660.85,0.01,20260114
08803P,敦陽科國票4C售01,114.31,0.063,20251209
088040,連加中信51購01,897.75,0.007,20260114
088041,上証2X永豐53購01,55.0,1.0,20260312
088042,上証2X永豐54購01,50.0,1.0,20260414
088043,統一永豐51購01,91.55,0.208,20260114
088044,台化永豐51購01,28.0,0.58,20260114
088045,聯發科永豐52購04,1426.55,0.004,20260210
088046,一詮永豐51購03,80.22,0.168,20260114
088047,長榮永豐51購04,218.0,0.068,20260114
088048,裕民永豐51購03,66.0,0.23,20260114
088049,萬海永豐51購02,93.6,0.07,20260114
08804P,聯陽國票4C售01,93.43,0.064,20251209
088050,王品永豐51購02,280.0,0.028,20260114
088051,王品永豐52購01,350.0,0.77,20260210
088052,雄獅永豐51購01,205.0,0.058,20260114
088053,亞光永豐53購02,142.0,0.58,20260312
088054,智原永豐53購01,201.0,0.048,20260312
088055,新日興永豐51購03,243.48,0.042,20260114
088056,玉晶光永豐52購01,526.09,0.069,20260210
088057,台塑化永豐51購01,39.26,0.41,20260114
088058,連加永豐52購02,947.63,0.012,20260210
088059,滬深2X元富51購03,16.4,1.0,20260114
08805P,奇鋐國票4C售03,495.66,0.016,20251209
088060,滬深2X元富51購04,17.8,1.0,20260114
088061,香港2X元富51購03,17.2,1.0,20260114
088062,FB越南元富51購05,14.5,1.0,20260114
088063,FB越南元富51購06,15.0,1.0,20260114
088064,FB越南元富51購07,16.0,1.0,20260114
088065,華城元富51購04,820.46,0.056,20260114
088066,大亞元富51購01,43.0,0.37,20260114
088067,矽統元富57購01,57.48,0.202,20260714
088068,欣興元富51購02,129.0,0.111,20260114
088069,宏致元富52購02,88.82,0.353,20260210
08806P,緯創國票4C售01,96.7,0.062,20251209
088070,世芯元富51購13,3632.5,0.003,20260114
088071,佳必琪元富51購03,190.0,0.13,20260114
088072,佳必琪元富52購01,208.5,0.15,20260210
088073,台郡元富51購01,68.0,0.3,20260114
088074,台郡元富52購01,90.0,0.35,20260210
088075,保瑞元富51購01,740.13,0.03,20260114
088076,保瑞元富51購02,766.8,0.12,20260114
088077,緯穎元富51購08,2800.0,0.005,20260114
088078,連加元富51購02,947.63,0.02,20260114
088079,雷虎元富57購01,78.0,0.2,20260714
08807P,創意國票4C售02,689.77,0.03,20251209
088080,滬深2X國票52購03,16.0,1.0,20260210
088081,華城國票52購04,807.01,0.078,20260210
088082,華通國票52購02,90.0,0.7,20260210
088083,國巨國票52購01,137.5,0.26,20260210
088084,華邦電國票52購04,20.0,0.5,20260210
088085,裕民國票52購01,62.0,0.35,20260210
088086,慧洋國票51購01,57.5,0.25,20260114
088087,慧洋國票52購02,75.0,0.4,20260210
088088,八方國票52購01,300.0,0.12,20260210
088089,台新金國票51購02,20.8,0.952,20260114
08808P,貿聯國票4C售02,352.23,0.072,20251209
088090,台新金國票52購01,18.44,0.687,20260210
088091,台新金國票53購01,23.64,1.058,20260312
088092,大立光國票52購02,2965.29,0.015,20260210
088093,富世達國票52購07,1161.09,0.06,20260210
088094,泰金寶國票51購02,5.94,1.011,20260114
088095,T50正2國泰52購01,235.0,0.05,20260210
088096,滬深2X國泰52購04,16.0,0.8,20260210
088097,臺指反國泰52購01,3.5,1.0,20260210
088098,建準國泰52購01,110.0,0.08,20260210
088099,智原國泰52購02,210.0,0.1,20260210
08809P,中磊國票4C售02,80.0,0.1,20251209
088100,亞翔國泰52購01,312.82,0.031,20260210
088101,南電國泰52購02,200.0,0.14,20260210
088102,南電國泰52購03,170.0,0.09,20260210
088103,中砂兆豐53購02,399.37,0.02,20260312
088104,漢唐兆豐57購01,738.34,0.009,20260714
088105,晟銘電兆豐53購01,138.0,0.046,20260312
088106,群臺2X群益51購02,84.0,0.3,20260114
088107,中興電群益51購02,199.39,0.206,20260114
088108,華城群益51購06,789.07,0.033,20260114
088109,台達電群益51購07,690.0,0.06,20260114
08810P,力成國票4C售02,75.97,0.126,20251209
088110,智邦群益51購07,858.77,0.02,20260114
088111,華碩群益53購01,830.0,0.015,20260312
088112,致茂群益51購01,480.0,0.03,20260114
088113,金像電群益51購05,375.0,0.1,20260114
088114,微星群益51購04,159.06,0.093,20260114
088115,漢唐群益53購01,1038.29,0.031,20260312
088116,王品群益51購03,320.0,0.1,20260114
088117,雄獅群益53購01,215.0,0.06,20260312
088118,奇鋐群益53購03,1140.03,0.01,20260312
088119,智原群益52購01,210.0,0.12,20260210
088120,健鼎群益51購02,265.0,0.06,20260114
088121,世芯群益51購13,4918.74,0.006,20260114
088122,貿聯群益51購04,1051.8,0.031,20260114
088123,上緯控群益53購01,148.95,0.12,20260312
088124,日月光群益52購02,168.0,0.1,20260210
088125,精成科群益51購05,103.8,0.26,20260114
088126,佳必琪群益51購02,170.0,0.1,20260114
088127,迅得群益51購02,175.0,0.065,20260114
088128,雷虎群益51購01,80.0,0.25,20260114
088129,世紀鋼群益51購05,239.72,0.051,20260114
08812P,雲豹國票4C售02,115.71,0.062,20251209
088130,世紀鋼群益53購01,269.07,0.051,20260312
088131,臺股指群益59購06,22500.0,0.001,20260914
088132,上証2X富邦54購01,55.0,0.7,20260414
088133,滬深2X富邦52購03,18.0,1.0,20260210
088134,滬深2X富邦55購01,23.5,1.0,20260514
088135,FB越南富邦54購01,14.88,1.0,20260414
088136,台泥富邦51購01,29.0,0.74,20260114
088137,中興電富邦51購01,194.52,0.057,20260114
088138,台積電富邦55購07,1196.1,0.1,20260514
088139,技嘉富邦52購03,352.08,0.036,20260210
088140,聯發科富邦55購04,1588.88,0.07,20260514
088141,智原富邦51購01,220.0,0.045,20260114
088142,jpp富邦52購01,248.22,0.035,20260210
088143,滬深2X元大55購03,17.0,1.0,20260514
088144,滬深2X元大56購02,16.0,0.5,20260612
088145,中興電元大51購07,172.64,0.051,20260114
088146,華城元大54購03,654.57,0.017,20260414
088147,合機元大51購01,53.28,0.173,20260114
088148,台達電元大51購10,525.0,0.02,20260114
088149,鴻海元大54購11,175.0,0.04,20260414
08814P,香港2X元大4C售01,12.0,1.0,20251209
088150,廣宇元大51購02,44.0,0.3,20260114
088151,台積電元大54購15,1364.54,0.01,20260414
088152,智邦元大51購07,917.99,0.02,20260114
088153,華碩元大51購04,800.0,0.025,20260114
088154,矽統元大51購01,76.7,0.353,20260114
088155,矽統元大51購02,66.67,0.252,20260114
088156,矽統元大51購03,58.97,0.202,20260114
088157,金像電元大51購10,450.0,0.05,20260114
088158,技嘉元大51購06,279.73,0.041,20260114
088159,台光電元大54購05,1352.26,0.014,20260414
08815P,SGBR2X元大4C售03,9.0,0.5,20251209
088160,陽明元大51購06,62.2,0.12,20260114
088161,王品元大51購02,300.0,0.05,20260114
088162,奇鋐元大51購23,1174.72,0.061,20260114
088163,奇鋐元大51購24,1189.59,0.03,20260114
088164,奇鋐元大54購08,1204.46,0.01,20260414
088165,智原元大51購13,175.0,0.035,20260114
088166,欣興元大51購06,121.06,0.04,20260114
088167,景碩元大51購05,110.0,0.2,20260114
088168,緯創元大54購06,120.0,0.04,20260414
088169,群創元大51購06,12.0,0.5,20260114
088170,嘉澤元大51購12,1826.64,0.007,20260114
088171,世芯元大54購08,4359.0,0.004,20260414
088172,神達元大54購02,61.92,0.139,20260414
088173,亞翔元大51購08,312.82,0.031,20260114
088174,精成科元大51購11,98.51,0.083,20260114
088175,帆宣元大51購04,225.0,0.045,20260114
088176,飛捷元大51購04,133.78,0.042,20260114
088177,聯茂元大51購04,105.0,0.2,20260114
088178,台塑化元大51購01,42.0,0.4,20260114
088179,緯穎元大54購08,2860.0,0.003,20260414
088180,洋基元大51購03,403.17,0.03,20260114
088181,連加元大51購04,947.63,0.02,20260114
088183,連加元大51購05,847.88,0.016,20260114
088184,雷虎元大51購01,96.3,0.3,20260114
088185,雷虎元大51購02,83.59,0.225,20260114
088186,雷虎元大51購03,73.95,0.16,20260114
088187,雷虎元大51購04,67.52,0.15,20260114
088188,上証2X凱基53購02,59.5,1.0,20260312
088189,元金2X凱基57購01,63.0,0.1,20260714
088190,FB越南凱基57購01,16.5,1.0,20260714
088191,士電凱基51購02,263.32,0.174,20260114
088192,華城凱基51購08,815.97,0.067,20260114
088193,中砂凱基56購01,513.3,0.04,20260612
088194,鴻海凱基51購10,200.0,0.18,20260114
088195,台積電凱基53購18,1414.34,0.02,20260312
088196,台積電凱基57購05,1633.47,0.02,20260714
088197,順德凱基51購03,96.83,0.31,20260114
088198,台光電凱基53購03,1036.4,0.017,20260312
088199,聯發科凱基51購13,1540.0,0.012,20260114
088200,長榮凱基51購13,225.0,0.11,20260114
088201,裕民凱基51購02,65.0,0.5,20260114
088202,慧洋凱基51購01,65.0,0.33,20260114
088203,王品凱基51購03,370.0,0.15,20260114
088204,雄獅凱基51購05,220.0,0.13,20260114
088205,八方凱基51購01,300.0,0.15,20260114
088206,欣興凱基51購04,141.9,0.123,20260114
088207,景碩凱基51購04,120.0,0.4,20260114
088208,新日興凱基53購02,233.74,0.072,20260312
088209,祥碩凱基51購03,2755.32,0.013,20260114
088210,瀚宇博凱基51購01,91.0,0.45,20260114
088211,亞翔凱基51購06,394.63,0.062,20260114
088212,保瑞凱基54購02,816.81,0.024,20260414
088213,緯穎凱基51購12,3200.0,0.01,20260114
088214,連加凱基51購03,1047.38,0.036,20260114
088215,昇陽半凱基51購01,140.0,0.07,20260114
088216,南電凱基53購01,215.0,0.12,20260312
088217,台灣50元富51購08,49.15,1.007,20260115
088218,台灣50元富51購09,50.15,1.007,20260115
088219,T50反1元富57購01,30.0,1.0,20260715
088220,滬深2X元富51購05,18.1,1.0,20260115
088221,香港2X元富52購01,18.38,0.729,20260210
088222,FB越南元富51購08,17.0,1.0,20260115
088223,FB越南元富54購02,18.0,1.0,20260415
088224,FB越南元富54購03,15.0,1.0,20260415
088225,FB越南元富57購01,20.0,1.0,20260715
088226,台塑元富51購03,36.0,0.4,20260115
088227,國喬元富51購01,10.5,1.0,20260115
088228,士電元富51購01,263.32,0.256,20260115
088229,華城元富52購03,717.34,0.026,20260210
